index,type,vertices
665,quad,665 666 682 681
666,quad,666 667 683 682
667,quad,667 668 684 683
668,quad,668 669 685 684
669,quad,669 670 686 685
670,quad,670 671 687 686
671,quad,671 656 672 687
672,quad,672 673 689 688
673,quad,673 674 690 689
674,quad,674 675 691 690
675,quad,675 676 692 691
676,quad,676 677 693 692
677,quad,677 678 694 693
678,quad,678 679 695 694
679,quad,679 680 696 695
680,quad,680 681 697 696
681,quad,681 682 698 697
682,quad,682 683 699 698
683,quad,683 684 700 699
684,quad,684 685 701 700
685,quad,685 686 702 701
686,quad,686 687 703 702
687,quad,687 672 688 703
688,quad,688 689 705 704
689,quad,689 690 706 705
690,quad,690 691 707 706
691,quad,691 692 708 707
692,quad,692 693 709 708
693,quad,693 694 710 709
694,quad,694 695 711 710
695,quad,695 696 712 711
696,quad,696 697 713 712
697,quad,697 698 714 713
698,quad,698 699 715 714
699,quad,699 700 716 715
700,quad,700 701 717 716
701,quad,701 702 718 717
702,quad,702 703 719 718
703,quad,703 688 704 719
704,quad,704 705 721 720
705,quad,705 706 722 721
706,quad,706 707 723 722
707,quad,707 708 724 723
708,quad,708 709 725 724
709,quad,709 710 726 725
710,quad,710 711 727 726
711,quad,711 712 728 727
712,quad,712 713 729 728
713,quad,713 714 730 729
714,quad,714 715 731 730
715,quad,715 716 732 731
716,quad,716 717 733 732
717,quad,717 718 734 733
718,quad,718 719 735 734
719,quad,719 704 720 735
720,quad,720 721 737 736
721,quad,721 722 738 737
722,quad,722 723 739 738
723,quad,723 724 740 739
724,quad,724 725 741 740
725,quad,725 726 742 741
726,quad,726 727 743 742
727,quad,727 728 744 743
728,quad,728 729 745 744
729,quad,729 730 746 745
730,quad,730 731 747 746
731,quad,731 732 748 747
732,quad,732 733 749 748
733,quad,733 734 750 749
734,quad,734 735 751 750
735,quad,735 720 736 751
736,quad,736 737 753 752
737,quad,737 738 754 753
738,quad,738 739 755 754
739,quad,739 740 756 755
740,quad,740 741 757 756
741,quad,741 742 758 757
742,quad,742 743 759 758
743,quad,743 744 760 759
744,quad,744 745 761 760
745,quad,745 746 762 761
746,quad,746 747 763 762
747,quad,747 748 764 763
748,quad,748 749 765 764
749,quad,749 750 766 765
750,quad,750 751 767 766
751,quad,751 736 752 767
752,quad,752 753 769 768
753,quad,753 754 770 769
754,quad,754 755 771 770
755,quad,755 756 772 771
756,quad,756 757 773 772
757,quad,757 758 774 773
758,quad,758 759 775 774
759,quad,759 760 776 775
760,quad,760 761 777 776
761,quad,761 762 778 777
762,quad,762 763 779 778
763,quad,763 764 780 779
764,quad,764 765 781 780
765,quad,765 766 782 781
766,quad,766 767 783 782
767,quad,767 752 768 783
768,quad,768 769 785 784
769,quad,769 770 786 785
770,quad,770 771 787 786
771,quad,771 772 788 787
772,quad,772 773 789 788
773,quad,773 774 790 789
774,quad,774 775 791 790
775,quad,775 776 792 791
776,quad,776 777 793 792
777,quad,777 778 794 793
778,quad,778 779 795 794
779,quad,779 780 796 795
780,quad,780 781 797 796
781,quad,781 782 798 797
782,quad,782 783 799 798
783,quad,783 768 784 799
784,quad,784 785 801 800
785,quad,785 786 802 801
786,quad,786 787 803 802
787,quad,787 788 804 803
788,quad,788 789 805 804
789,quad,789 790 806 805
790,quad,790 791 807 806
791,quad,791 792 808 807
792,quad,792 793 809 808
793,quad,793 794 810 809
794,quad,794 795 811 810
795,quad,795 796 812 811
796,quad,796 797 813 812
797,quad,797 798 814 813
798,quad,798 799 815 814
799,quad,799 784 800 815
800,quad,800 801 817 816
801,quad,801 802 818 817
802,quad,802 803 819 818
803,quad,803 804 820 819
804,quad,804 805 821 820
805,quad,805 806 822 821
806,quad,806 807 823 822
807,quad,807 808 824 823
808,quad,808 809 825 824
809,quad,809 810 826 825
