index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
119,29:3,35,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.5555555555555556,0.0
120,30:0,30,0.0,1.0,0.0,0.0,0.5555555555555556,0.0
121,30:1,31,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.5555555555555556,0.0
122,30:2,37,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.6666666666666666,0.0
123,30:3,36,0.0,1.0,0.0,0.0,0.6666666666666666,0.0
124,31:0,31,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.5555555555555556,0.0
125,31:1,32,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.5555555555555556,0.0
126,31:2,38,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.6666666666666666,0.0
127,31:3,37,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.6666666666666666,0.0
128,32:0,32,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.5555555555555556,0.0
129,32:1,33,0.0,-1.0,-1.2246467991473532e-16,0.5,0.5555555555555556,0.0
130,32:2,39,0.0,-1.0,-1.2246467991473532e-16,0.5,0.6666666666666666,0.0
131,32:3,38,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.6666666666666666,0.0
132,33:0,33,0.0,-1.0,-1.2246467991473532e-16,0.5,0.5555555555555556,0.0
133,33:1,34,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.5555555555555556,0.0
134,33:2,40,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.6666666666666666,0.0
135,33:3,39,0.0,-1.0,-1.2246467991473532e-16,0.5,0.6666666666666666,0.0
136,34:0,34,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.5555555555555556,0.0
137,34:1,35,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.5555555555555556,0.0
138,34:2,41,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.6666666666666666,0.0
139,34:3,40,-0.0,-0.5000000000000004,0.8660254037844385,0.6666666666666666,0.6666666666666666,0.0
140,35:0,35,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.5555555555555556,0.0
141,35:1,30,0.0,1.0,0.0,1.0,0.5555555555555556,0.0
142,35:2,36,0.0,1.0,0.0,1.0,0.6666666666666666,0.0
143,35:3,41,0.0,0.49999999999999933,0.866025403784439,0.8333333333333334,0.6666666666666666,0.0
144,36:0,36,0.0,1.0,0.0,0.0,0.6666666666666666,0.0
145,36:1,37,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.6666666666666666,0.0
146,36:2,43,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.7777777777777778,0.0
147,36:3,42,0.0,1.0,0.0,0.0,0.7777777777777778,0.0
148,37:0,37,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.6666666666666666,0.0
149,37:1,38,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.6666666666666666,0.0
150,37:2,44,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.7777777777777778,0.0
151,37:3,43,0.0,0.5000000000000001,-0.8660254037844386,0.16666666666666666,0.7777777777777778,0.0
152,38:0,38,0.0,-0.4999999999999998,-0.8660254037844387,0.3333333333333333,0.6666666666666666,0.0
153,38:1,39,0.0,-1.0,-1.2246467991473532e-16,0.5,0.6666666666666666,0.0
