index,prim:vindex,pindex,N(0),N(1),N(2),Tex(0),Tex(1),Tex(2)
160,40:0,40,0.06421141842974458,-0.5000000000000004,0.8636416466007415,0.6666666666666666,0.20689655172413793,0.0
161,40:1,41,0.06421141842974462,0.49999999999999933,0.863641646600742,0.8333333333333334,0.20689655172413793,0.0
162,40:2,47,0.05725150132585086,0.49999999999999933,0.8641309308177417,0.8333333333333334,0.2413793103448276,0.0
163,40:3,46,0.05725150132585082,-0.5000000000000004,0.8641309308177412,0.6666666666666666,0.2413793103448276,0.0
164,41:0,41,0.06421141842974462,0.49999999999999933,0.863641646600742,0.8333333333333334,0.20689655172413793,0.0
165,41:1,36,0.0,1.0,0.0,1.0,0.20689655172413793,0.0
166,41:2,42,0.0,1.0,0.0,1.0,0.2413793103448276,0.0
167,41:3,47,0.05725150132585086,0.49999999999999933,0.8641309308177417,0.8333333333333334,0.2413793103448276,0.0
168,42:0,42,0.0,1.0,0.0,0.0,0.2413793103448276,0.0
169,42:1,43,-0.057251501325850836,0.5000000000000001,-0.8641309308177413,0.16666666666666666,0.2413793103448276,0.0
170,42:2,49,-0.047444131305114344,0.5000000000000001,-0.8647248431753901,0.16666666666666666,0.27586206896551724,0.0
171,42:3,48,0.0,1.0,0.0,0.0,0.27586206896551724,0.0
172,43:0,43,-0.057251501325850836,0.5000000000000001,-0.8641309308177413,0.16666666666666666,0.2413793103448276,0.0
173,43:1,44,-0.05725150132585084,-0.4999999999999998,-0.8641309308177414,0.3333333333333333,0.2413793103448276,0.0
174,43:2,50,-0.04744413130511435,-0.4999999999999998,-0.8647248431753902,0.3333333333333333,0.27586206896551724,0.0
175,43:3,49,-0.047444131305114344,0.5000000000000001,-0.8647248431753901,0.16666666666666666,0.27586206896551724,0.0
176,44:0,44,-0.05725150132585084,-0.4999999999999998,-0.8641309308177414,0.3333333333333333,0.2413793103448276,0.0
177,44:1,45,-8.095936624803143e-18,-1.0,-1.221967824322136e-16,0.5,0.2413793103448276,0.0
